Transaction,Item,date_time
7683,Coffee,06-03-2017 11:04
7683,Coffee,06-03-2017 11:04
7684,Bread,06-03-2017 11:06
7684,Coffee,06-03-2017 11:06
7684,Toast,06-03-2017 11:06
7685,Tea,06-03-2017 11:13
7685,Coffee,06-03-2017 11:13
7685,Cake,06-03-2017 11:13
7686,Toast,06-03-2017 11:15
7686,Coffee,06-03-2017 11:15
7687,Coffee,06-03-2017 11:46
7687,Toast,06-03-2017 11:46
7688,Bread,06-03-2017 11:46
7689,Bread,06-03-2017 11:47
7690,Bread,06-03-2017 11:47
7691,Farm House,06-03-2017 11:52
7691,Cake,06-03-2017 11:52
7692,Soup,06-03-2017 11:58
7692,Coffee,06-03-2017 11:58
7693,Coffee,06-03-2017 12:08
7694,Bread,06-03-2017 12:21
7694,Sandwich,06-03-2017 12:21
7695,Bread,06-03-2017 12:24
7696,Juice,06-03-2017 12:27
7696,Coffee,06-03-2017 12:27
7696,Sandwich,06-03-2017 12:27
7696,Cake,06-03-2017 12:27
7697,Bread,06-03-2017 12:43
7698,Tea,06-03-2017 12:46
7699,Cake,06-03-2017 12:59
7699,Bread,06-03-2017 12:59
7700,Chicken Stew,06-03-2017 13:04
7700,Coffee,06-03-2017 13:04
7701,Coffee,06-03-2017 13:09
7702,Coffee,06-03-2017 13:14
7702,Salad,06-03-2017 13:14
7703,Soup,06-03-2017 13:15
7703,Bread,06-03-2017 13:15
7704,Bread,06-03-2017 13:36
7704,Cake,06-03-2017 13:36
7705,Bread,06-03-2017 14:00
7706,Coffee,06-03-2017 14:03
7706,Coffee,06-03-2017 14:03
7706,Cake,06-03-2017 14:03
7706,Sandwich,06-03-2017 14:03
7706,Sandwich,06-03-2017 14:03
7707,Cake,06-03-2017 14:04
7707,Truffles,06-03-2017 14:04
7707,Tea,06-03-2017 14:04
7707,Coffee,06-03-2017 14:04
7707,Salad,06-03-2017 14:04
7707,Chicken Stew,06-03-2017 14:04
7708,Coffee,06-03-2017 14:22
7708,Juice,06-03-2017 14:22
7708,Drinking chocolate spoons ,06-03-2017 14:22
7709,Bread,06-03-2017 14:26
7709,Sandwich,06-03-2017 14:26
7709,Coffee,06-03-2017 14:26
7709,Coffee,06-03-2017 14:26
7709,Soup,06-03-2017 14:26
7709,Cake,06-03-2017 14:26
7710,Juice,06-03-2017 14:37
7711,Tea,06-03-2017 14:37
7712,Bread,06-03-2017 14:46
7713,Tea,06-03-2017 15:15
7713,Hot chocolate,06-03-2017 15:15
7713,Cake,06-03-2017 15:15
7714,Tea,06-03-2017 15:48
7714,Coffee,06-03-2017 15:48
7714,Toast,06-03-2017 15:48
7714,Pastry,06-03-2017 15:48
7715,Coffee,06-03-2017 16:37
7715,Cake,06-03-2017 16:37
7716,Afternoon with the baker,06-03-2017 16:46
7717,Bread,07-03-2017 08:27
7718,Coffee,07-03-2017 09:00
7719,Toast,07-03-2017 09:02
7719,Coffee,07-03-2017 09:02
7720,Bread,07-03-2017 09:14
7720,Cookies,07-03-2017 09:14
7720,Pastry,07-03-2017 09:14
7721,Coke,07-03-2017 09:25
7722,Coffee,07-03-2017 09:25
7723,Coffee,07-03-2017 09:25
7723,Tea,07-03-2017 09:25
7724,Bread,07-03-2017 09:40
7724,Pastry,07-03-2017 09:40
7725,Coffee,07-03-2017 09:44
7726,Coffee,07-03-2017 09:46
7727,Bread,07-03-2017 09:48
7727,Pastry,07-03-2017 09:48
7728,Baguette,07-03-2017 09:57
7729,Bread,07-03-2017 10:00
7730,Coffee,07-03-2017 10:09
7731,Tea,07-03-2017 10:15
7731,Coffee,07-03-2017 10:15
7732,Coffee,07-03-2017 10:20
7732,Coffee,07-03-2017 10:20
7732,Granola,07-03-2017 10:20
7733,Coffee,07-03-2017 10:30
7734,Bread,07-03-2017 10:35
7735,Bread,07-03-2017 10:48
7735,Sandwich,07-03-2017 10:48
7736,Coffee,07-03-2017 10:50
7737,Coffee,07-03-2017 10:58
7738,Bread,07-03-2017 11:07
7738,Toast,07-03-2017 11:07
7739,Hot chocolate,07-03-2017 11:13
7739,Coffee,07-03-2017 11:13
7739,Pastry,07-03-2017 11:13
7739,Cookies,07-03-2017 11:13
7740,Coffee,07-03-2017 11:14
7740,Coffee,07-03-2017 11:14
7740,Bread,07-03-2017 11:14
7740,Cookies,07-03-2017 11:14
7741,Baguette,07-03-2017 11:38
7742,Bread,07-03-2017 11:40
7742,Tea,07-03-2017 11:40
7743,Coffee,07-03-2017 11:45
7744,Coffee,07-03-2017 11:50
7745,Bread,07-03-2017 11:52
7746,Coffee,07-03-2017 12:12
7746,Bread,07-03-2017 12:12
7746,Pastry,07-03-2017 12:12
7747,Bread,07-03-2017 12:13
7748,Pastry,07-03-2017 12:17
7748,Coffee,07-03-2017 12:17
7748,Bread,07-03-2017 12:17
7748,Spanish Brunch,07-03-2017 12:17
7749,Soup,07-03-2017 12:19
7749,Coffee,07-03-2017 12:19
7749,Coffee,07-03-2017 12:19
7750,Bread,07-03-2017 12:21
7750,Salad,07-03-2017 12:21
7750,Spanish Brunch,07-03-2017 12:21
7750,Jam,07-03-2017 12:21
7751,Tea,07-03-2017 12:36
7751,Soup,07-03-2017 12:36
7753,Coffee,07-03-2017 12:58
7753,Soup,07-03-2017 12:58
7753,Sandwich,07-03-2017 12:58
7754,Hot chocolate,07-03-2017 13:27
7754,Coffee,07-03-2017 13:27
7754,Sandwich,07-03-2017 13:27
7754,Cake,07-03-2017 13:27
7755,Coffee,07-03-2017 13:28
7755,Salad,07-03-2017 13:28
7755,Tiffin,07-03-2017 13:28
7756,Hot chocolate,07-03-2017 13:30
7756,Coffee,07-03-2017 13:30
7756,Sandwich,07-03-2017 13:30
7756,Cake,07-03-2017 13:30
7757,Coffee,07-03-2017 13:36
7757,Soup,07-03-2017 13:36
7757,Spanish Brunch,07-03-2017 13:36
7758,Cookies,07-03-2017 13:52
7759,Farm House,07-03-2017 13:53
7760,Farm House,07-03-2017 14:08
7760,Soup,07-03-2017 14:08
7760,Salad,07-03-2017 14:08
7760,Spanish Brunch,07-03-2017 14:08
7760,Toast,07-03-2017 14:08
7760,Coffee,07-03-2017 14:08
7760,Coffee,07-03-2017 14:08
7761,Fudge,07-03-2017 14:14
7762,Chicken Stew,07-03-2017 14:23
7762,Tea,07-03-2017 14:23
7763,Farm House,07-03-2017 14:32
7764,Cake,07-03-2017 14:33
7764,Tiffin,07-03-2017 14:33
7764,Coffee,07-03-2017 14:33
7764,Coffee,07-03-2017 14:33
7765,Spanish Brunch,07-03-2017 14:37
7765,Tea,07-03-2017 14:37
7766,Bread,07-03-2017 14:44
7767,Coffee,07-03-2017 14:44
7768,Pastry,07-03-2017 14:52
7768,Tiffin,07-03-2017 14:52
7768,Truffles,07-03-2017 14:52
7768,Bread,07-03-2017 14:52
7768,Soup,07-03-2017 14:52
7769,Bread,07-03-2017 15:28
7770,Bread,07-03-2017 15:39
7770,Pastry,07-03-2017 15:39
7771,Coffee,07-03-2017 15:42
7771,Cake,07-03-2017 15:42
7772,Tea,07-03-2017 15:58
7772,Tea,07-03-2017 15:58
7772,Cake,07-03-2017 15:58
7772,Cake,07-03-2017 15:58
7773,Cake,07-03-2017 16:09
7773,Tea,07-03-2017 16:09
7774,Hot chocolate,08-03-2017 09:00
7774,Coffee,08-03-2017 09:00
7774,Bread,08-03-2017 09:00
7775,Bread,08-03-2017 09:01
7776,Bread,08-03-2017 09:17
7776,Bread,08-03-2017 09:17
7777,Bread,08-03-2017 09:41
7778,Bread,08-03-2017 09:42
7778,Pastry,08-03-2017 09:42
7779,Pastry,08-03-2017 09:45
7779,Coffee,08-03-2017 09:45
7780,Medialuna,08-03-2017 09:52
7780,Bread,08-03-2017 09:52
7781,Toast,08-03-2017 10:01
7781,Bread,08-03-2017 10:01
7782,Bread,08-03-2017 10:08
7783,Coffee,08-03-2017 10:11
7783,Coffee,08-03-2017 10:11
7783,Cake,08-03-2017 10:11
7784,Tea,08-03-2017 10:17
7784,Tea,08-03-2017 10:17
7784,Bread,08-03-2017 10:17
7784,Coffee,08-03-2017 10:17
7784,Pastry,08-03-2017 10:17
7785,Bread,08-03-2017 10:22
7786,Pastry,08-03-2017 11:03
7787,Bread,08-03-2017 11:25
7788,Baguette,08-03-2017 11:27
7789,Coffee,08-03-2017 12:05
7789,Coffee,08-03-2017 12:05
7789,Pastry,08-03-2017 12:05
7790,Bread,08-03-2017 12:21
7791,Coffee,08-03-2017 13:08
7791,Coffee,08-03-2017 13:08
7792,Coffee,08-03-2017 13:09
7792,Coffee,08-03-2017 13:09
7792,Chicken Stew,08-03-2017 13:09
7792,Salad,08-03-2017 13:09
7793,Bread,08-03-2017 13:11
7794,Soup,08-03-2017 13:12
7795,Truffles,08-03-2017 13:22
7795,Coffee,08-03-2017 13:22
7795,Sandwich,08-03-2017 13:22
7795,Sandwich,08-03-2017 13:22
7795,Bread,08-03-2017 13:22
7796,Soup,08-03-2017 13:28
7796,Soup,08-03-2017 13:28
7796,Mineral water,08-03-2017 13:28
7796,Farm House,08-03-2017 13:28
7797,Bread,08-03-2017 13:53
7798,Coffee,08-03-2017 13:53
7798,Tea,08-03-2017 13:53
7798,Soup,08-03-2017 13:53
7799,Chicken Stew,08-03-2017 14:15
7800,Coffee,08-03-2017 14:16
7801,Cake,08-03-2017 15:02
7801,Jammie Dodgers,08-03-2017 15:02
7802,Bread,08-03-2017 15:05
7803,Coffee,08-03-2017 15:08
7803,Coffee,08-03-2017 15:08
7803,Coffee,08-03-2017 15:08
7803,Tea,08-03-2017 15:08
7803,Cake,08-03-2017 15:08
7803,Scone,08-03-2017 15:08
7803,Sandwich,08-03-2017 15:08
7803,Sandwich,08-03-2017 15:08
7804,Baguette,08-03-2017 15:41
7805,Tea,08-03-2017 16:04
7805,Juice,08-03-2017 16:04
7805,Scone,08-03-2017 16:04
7805,Cake,08-03-2017 16:04
7806,Bread,08-03-2017 16:59
7806,Pastry,08-03-2017 16:59
7807,Coffee,08-03-2017 17:05
7807,Tiffin,08-03-2017 17:05
7807,Cake,08-03-2017 17:05
7807,Truffles,08-03-2017 17:05
7808,Coffee,09-03-2017 08:34
7808,Jammie Dodgers,09-03-2017 08:34
7809,Coffee,09-03-2017 08:35
7809,Toast,09-03-2017 08:35
7810,Bread,09-03-2017 08:38
7811,Pastry,09-03-2017 09:06
7811,Coffee,09-03-2017 09:06
7812,Coffee,09-03-2017 09:41
7813,Coffee,09-03-2017 10:03
7813,Toast,09-03-2017 10:03
7813,Bread,09-03-2017 10:03
7814,Baguette,09-03-2017 10:03
7815,Coffee,09-03-2017 10:06
7815,Toast,09-03-2017 10:06
7816,Coffee,09-03-2017 10:11
7816,Tea,09-03-2017 10:11
7816,Cake,09-03-2017 10:11
7816,Bread,09-03-2017 10:11
7817,Bread,09-03-2017 10:13
7817,Hot chocolate,09-03-2017 10:13
7818,Coffee,09-03-2017 10:22
7818,Baguette,09-03-2017 10:22
7819,Tiffin,09-03-2017 10:58
7819,Cake,09-03-2017 10:58
7820,Coffee,09-03-2017 11:12
7821,Coffee,09-03-2017 11:14
7822,Cake,09-03-2017 11:17
7822,Juice,09-03-2017 11:17
7823,Bread,09-03-2017 11:37
7824,Coffee,09-03-2017 11:52
7824,Tiffin,09-03-2017 11:52
7825,Tea,09-03-2017 12:35
7825,Sandwich,09-03-2017 12:35
7826,Sandwich,09-03-2017 12:36
7826,Tea,09-03-2017 12:36
7827,Coffee,09-03-2017 12:37
7827,Chicken Stew,09-03-2017 12:37
7828,Sandwich,09-03-2017 12:56
7828,Cookies,09-03-2017 12:56
7829,Salad,09-03-2017 12:58
7829,Coffee,09-03-2017 12:58
7829,Juice,09-03-2017 12:58
7830,Tea,09-03-2017 13:00
7830,Bread,09-03-2017 13:00
7830,Salad,09-03-2017 13:00
7830,Sandwich,09-03-2017 13:00
7831,Bread,09-03-2017 13:13
7831,Pastry,09-03-2017 13:13
7831,Truffles,09-03-2017 13:13
7832,Bread,09-03-2017 13:15
7832,Scandinavian,09-03-2017 13:15
7833,Chicken Stew,09-03-2017 13:16
7833,Coffee,09-03-2017 13:16
7834,Soup,09-03-2017 13:17
7835,Coffee,09-03-2017 13:30
7835,Sandwich,09-03-2017 13:30
7836,Cookies,09-03-2017 13:31
7836,Soup,09-03-2017 13:31
7837,Christmas common,09-03-2017 13:32
7838,Coffee,09-03-2017 13:39
7839,Soup,09-03-2017 14:13
7839,Sandwich,09-03-2017 14:13
7839,Coffee,09-03-2017 14:13
7839,Medialuna,09-03-2017 14:13
7840,Coffee,09-03-2017 14:16
7840,Coffee,09-03-2017 14:16
7840,Hot chocolate,09-03-2017 14:16
7840,Coffee,09-03-2017 14:16
7840,Pastry,09-03-2017 14:16
7840,Cake,09-03-2017 14:16
7841,Coffee,09-03-2017 14:23
7842,Pastry,09-03-2017 14:33
7843,Bread,09-03-2017 14:35
7843,Coffee,09-03-2017 14:35
7843,Pastry,09-03-2017 14:35
7843,Chicken Stew,09-03-2017 14:35
7844,Coffee,09-03-2017 14:38
7845,Tea,09-03-2017 14:58
7845,Cake,09-03-2017 14:58
7846,Truffles,09-03-2017 15:08
7846,Spanish Brunch,09-03-2017 15:08
7846,Cake,09-03-2017 15:08
7846,Coffee,09-03-2017 15:08
7847,Truffles,09-03-2017 15:09
7847,Spanish Brunch,09-03-2017 15:09
7847,Cake,09-03-2017 15:09
7848,Bread,09-03-2017 15:22
7848,Tea,09-03-2017 15:22
7848,Scone,09-03-2017 15:22
7849,Coke,09-03-2017 15:23
7849,Tea,09-03-2017 15:23
7850,Tea,09-03-2017 15:42
7850,Cake,09-03-2017 15:42
7851,Coke,09-03-2017 16:16
7852,Bread,09-03-2017 16:40
7852,Cake,09-03-2017 16:40
7852,Coffee,09-03-2017 16:40
7852,Bread,09-03-2017 16:40
7853,Coffee,09-03-2017 17:19
7853,Coffee,09-03-2017 17:19
7853,Tea,09-03-2017 17:19
7853,Cake,09-03-2017 17:19
7853,Scone,09-03-2017 17:19
7853,Cookies,09-03-2017 17:19
7854,Coffee,10-03-2017 08:05
7855,Coffee,10-03-2017 08:14
7856,Coffee,10-03-2017 08:26
7857,Bread,10-03-2017 08:37
7858,Coffee,10-03-2017 08:42
7858,Bread,10-03-2017 08:42
7858,Pastry,10-03-2017 08:42
7859,Coffee,10-03-2017 08:45
7859,Bread,10-03-2017 08:45
7859,Spanish Brunch,10-03-2017 08:45
7860,Bread,10-03-2017 08:47
7860,Toast,10-03-2017 08:47
7861,Bread,10-03-2017 08:48
7862,Baguette,10-03-2017 08:51
7863,Coffee,10-03-2017 08:57
7863,Pastry,10-03-2017 08:57
7864,Hot chocolate,10-03-2017 09:01
7864,Tea,10-03-2017 09:01
7864,Cake,10-03-2017 09:01
7865,Coffee,10-03-2017 09:04
7865,Bread,10-03-2017 09:04
7866,Bread,10-03-2017 09:05
7866,Bread,10-03-2017 09:05
7866,Pastry,10-03-2017 09:05
7867,Coffee,10-03-2017 09:08
7868,Pastry,10-03-2017 09:20
7868,Pastry,10-03-2017 09:20
7869,Bread,10-03-2017 09:23
7869,Coffee,10-03-2017 09:23
7869,Coffee,10-03-2017 09:23
7869,Bread,10-03-2017 09:23
7869,Toast,10-03-2017 09:23
7870,Coffee,10-03-2017 09:37
7871,Bread,10-03-2017 09:51
7872,Coffee,10-03-2017 09:59
7873,Bread,10-03-2017 10:02
7873,Cookies,10-03-2017 10:02
7874,Medialuna,10-03-2017 10:03
7874,Bread,10-03-2017 10:03
7875,Tea,10-03-2017 10:08
7876,Coffee,10-03-2017 10:19
7876,Cake,10-03-2017 10:19
7876,Jam,10-03-2017 10:19
7876,Truffles,10-03-2017 10:19
7877,Coffee,10-03-2017 10:23
7877,Coffee,10-03-2017 10:23
7877,Juice,10-03-2017 10:23
7877,Pastry,10-03-2017 10:23
7877,Cookies,10-03-2017 10:23
7878,Coffee,10-03-2017 10:39
7878,Tiffin,10-03-2017 10:39
7878,Bread,10-03-2017 10:39
7879,Cake,10-03-2017 10:45
7879,Cookies,10-03-2017 10:45
7879,Cookies,10-03-2017 10:45
7879,Coffee,10-03-2017 10:45
7879,Coffee,10-03-2017 10:45
7879,Juice,10-03-2017 10:45
7880,Vegan Feast,10-03-2017 10:47
7880,Pastry,10-03-2017 10:47
7880,Coffee,10-03-2017 10:47
7880,Coffee,10-03-2017 10:47
7881,Coffee,10-03-2017 10:52
7881,Pastry,10-03-2017 10:52
7882,Coffee,10-03-2017 10:56
7882,Bread,10-03-2017 10:56
7883,Bread,10-03-2017 11:00
7883,Coffee,10-03-2017 11:00
7884,Bread,10-03-2017 11:02
7885,Coffee,10-03-2017 11:07
7885,Coffee,10-03-2017 11:07
7885,Medialuna,10-03-2017 11:07
7886,Coffee,10-03-2017 11:18
7887,Coffee,10-03-2017 11:19
7887,Tea,10-03-2017 11:19
7887,Tiffin,10-03-2017 11:19
7888,Bread,10-03-2017 11:31
7888,Bread,10-03-2017 11:31
7889,Brownie,10-03-2017 11:56
7890,Coffee,10-03-2017 12:23
7891,Tea,10-03-2017 12:37
7891,Sandwich,10-03-2017 12:37
7891,Sandwich,10-03-2017 12:37
7892,Coffee,10-03-2017 12:38
7892,Tiffin,10-03-2017 12:38
7893,Bread,10-03-2017 12:41
7893,Scone,10-03-2017 12:41
7894,Soup,10-03-2017 12:43
7894,Salad,10-03-2017 12:43
7894,Bread,10-03-2017 12:43
7895,Sandwich,10-03-2017 12:55
7895,Coke,10-03-2017 12:55
7896,Toast,10-03-2017 13:04
7896,Coffee,10-03-2017 13:04
7896,Bread,10-03-2017 13:04
7897,Cake,10-03-2017 13:08
7897,Sandwich,10-03-2017 13:08
7897,Sandwich,10-03-2017 13:08
7897,Coffee,10-03-2017 13:08
7898,Truffles,10-03-2017 13:27
7898,Soup,10-03-2017 13:27
7899,Vegan mincepie,10-03-2017 13:30
7899,Cookies,10-03-2017 13:30
7899,Tiffin,10-03-2017 13:30
7899,Bread,10-03-2017 13:30
7900,Cookies,10-03-2017 13:32
7901,Soup,10-03-2017 13:44
7902,Coffee,10-03-2017 13:47
7902,Spanish Brunch,10-03-2017 13:47
7903,Coffee,10-03-2017 13:50
7903,Scone,10-03-2017 13:50
7904,Bread,10-03-2017 13:56
7904,Coffee,10-03-2017 13:56
7904,Sandwich,10-03-2017 13:56
7905,Salad,10-03-2017 13:58
7905,Spanish Brunch,10-03-2017 13:58
7905,Coke,10-03-2017 13:58
7906,Coffee,10-03-2017 14:03
7906,Tea,10-03-2017 14:03
7906,Bread,10-03-2017 14:03
7906,Tiffin,10-03-2017 14:03
7906,Chicken Stew,10-03-2017 14:03
7907,Tea,10-03-2017 14:10
7907,Bread,10-03-2017 14:10
7907,Cake,10-03-2017 14:10
7908,Truffles,10-03-2017 14:23
7908,Mineral water,10-03-2017 14:23
7908,Bread,10-03-2017 14:23
7908,Scone,10-03-2017 14:23
7908,Spanish Brunch,10-03-2017 14:23
7909,Coffee,10-03-2017 14:58
7910,Truffles,10-03-2017 16:40
7910,Cake,10-03-2017 16:40
7911,Coffee,10-03-2017 16:41
7912,Coffee,10-03-2017 16:52
7912,Bread,10-03-2017 16:52
7913,Cookies,10-03-2017 16:54
7913,Tiffin,10-03-2017 16:54
7914,Tea,10-03-2017 16:57
7915,Medialuna,11-03-2017 08:37
7915,Medialuna,11-03-2017 08:37
7915,Coffee,11-03-2017 08:37
7916,Coffee,11-03-2017 08:59
7916,Toast,11-03-2017 08:59
7917,Baguette,11-03-2017 08:59
7917,Farm House,11-03-2017 08:59
7918,Medialuna,11-03-2017 09:01
7919,Cake,11-03-2017 09:02
7919,Bread,11-03-2017 09:02
7920,Bread,11-03-2017 09:03
7921,Coffee,11-03-2017 09:07
7921,Tea,11-03-2017 09:07
7922,The Nomad,11-03-2017 09:08
7922,Coffee,11-03-2017 09:08
7922,Medialuna,11-03-2017 09:08
7923,Duck egg,11-03-2017 09:10
7923,Tea,11-03-2017 09:10
7924,Coffee,11-03-2017 09:18
7924,Coffee,11-03-2017 09:18
7924,Scone,11-03-2017 09:18
7924,Bread,11-03-2017 09:18
7925,Scandinavian,11-03-2017 09:25
7925,Tea,11-03-2017 09:25
7925,Coffee,11-03-2017 09:25
7926,Scandinavian,11-03-2017 09:44
7926,Bread,11-03-2017 09:44
7927,Chocolates,11-03-2017 09:45
7927,Coffee,11-03-2017 09:45
7927,Coke,11-03-2017 09:45
7928,Coffee,11-03-2017 09:56
7928,Coffee,11-03-2017 09:56
7928,Bread,11-03-2017 09:56
7929,Tea,11-03-2017 09:57
7929,Tea,11-03-2017 09:57
7929,Juice,11-03-2017 09:57
7930,Scone,11-03-2017 10:14
7930,Pastry,11-03-2017 10:14
7930,Coffee,11-03-2017 10:14
7931,Coffee,11-03-2017 10:15
7931,Coffee,11-03-2017 10:15
7932,Baguette,11-03-2017 10:33
7933,Tea,11-03-2017 10:38
7933,Tea,11-03-2017 10:38
7933,Spanish Brunch,11-03-2017 10:38
7933,Fudge,11-03-2017 10:38
7933,Jam,11-03-2017 10:38
7934,Coffee,11-03-2017 10:45
7934,Spanish Brunch,11-03-2017 10:45
7934,Truffles,11-03-2017 10:45
7935,Scone,11-03-2017 11:01
7935,Cake,11-03-2017 11:01
7935,Scandinavian,11-03-2017 11:01
7936,Coffee,11-03-2017 11:03
7937,Sandwich,11-03-2017 11:04
7937,Coffee,11-03-2017 11:04
7938,Bread,11-03-2017 11:05
7938,Farm House,11-03-2017 11:05
7939,Bread,11-03-2017 11:06
7939,Toast,11-03-2017 11:06
7939,Cookies,11-03-2017 11:06
7940,Bread,11-03-2017 11:09
7941,Farm House,11-03-2017 11:14
7941,Coffee,11-03-2017 11:14
7941,Cookies,11-03-2017 11:14
7942,Spanish Brunch,11-03-2017 11:30
7942,Bread,11-03-2017 11:30
7942,Cake,11-03-2017 11:30
7942,Medialuna,11-03-2017 11:30
7942,Coffee,11-03-2017 11:30
7942,Brownie,11-03-2017 11:30
7943,Pastry,11-03-2017 11:32
7943,Coffee,11-03-2017 11:32
7943,Soup,11-03-2017 11:32
7943,Sandwich,11-03-2017 11:32
7944,Muffin,11-03-2017 11:42
7945,Tea,11-03-2017 11:43
7946,Tiffin,11-03-2017 11:45
7947,Bread,11-03-2017 11:47
7947,Coffee,11-03-2017 11:47
7948,Bread,11-03-2017 11:51
7949,Hot chocolate,11-03-2017 11:53
7949,Bread,11-03-2017 11:53
7949,Cookies,11-03-2017 11:53
7950,Bread,11-03-2017 12:14
7950,Juice,11-03-2017 12:14
7950,Cake,11-03-2017 12:14
7950,Jammie Dodgers,11-03-2017 12:14
7951,Scone,11-03-2017 12:14
7951,Bread,11-03-2017 12:14
7952,Tea,11-03-2017 12:25
7952,Bread,11-03-2017 12:25
7952,Hot chocolate,11-03-2017 12:25
7952,Tiffin,11-03-2017 12:25
7953,Coffee,11-03-2017 12:28
7953,Bread,11-03-2017 12:28
7954,Coffee,11-03-2017 12:34
7955,Cake,11-03-2017 12:37
7955,Granola,11-03-2017 12:37
7955,Coffee,11-03-2017 12:37
7955,Sandwich,11-03-2017 12:37
7955,Coffee,11-03-2017 12:37
7956,Scone,11-03-2017 12:38
7957,Pastry,11-03-2017 12:43
7957,Sandwich,11-03-2017 12:43
7958,Sandwich,11-03-2017 12:49
7958,Sandwich,11-03-2017 12:49
7958,Coffee,11-03-2017 12:49
7958,Coffee,11-03-2017 12:49
7959,Bread,11-03-2017 12:51
7959,Pastry,11-03-2017 12:51
7959,Cake,11-03-2017 12:51
7960,Pastry,11-03-2017 12:55
7961,Brownie,11-03-2017 13:04
7961,Drinking chocolate spoons ,11-03-2017 13:04
7961,Bread,11-03-2017 13:04
7961,Coffee,11-03-2017 13:04
7961,Sandwich,11-03-2017 13:04
7961,Sandwich,11-03-2017 13:04
7962,Coffee,11-03-2017 13:13
7962,Coffee,11-03-2017 13:13
7962,Sandwich,11-03-2017 13:13
7962,Sandwich,11-03-2017 13:13
7963,Jammie Dodgers,11-03-2017 13:18
7963,Bread,11-03-2017 13:18
7964,Tea,11-03-2017 13:26
7964,Cake,11-03-2017 13:26
7965,Coffee,11-03-2017 13:33
7965,Coffee,11-03-2017 13:33
7966,Tea,11-03-2017 13:38
7966,Juice,11-03-2017 13:38
7966,Muffin,11-03-2017 13:38
7966,Salad,11-03-2017 13:38
7967,Tea,11-03-2017 13:39
7967,Spanish Brunch,11-03-2017 13:39
7968,Spanish Brunch,11-03-2017 14:13
7968,Sandwich,11-03-2017 14:13
7968,Toast,11-03-2017 14:13
7968,Cake,11-03-2017 14:13
7968,Medialuna,11-03-2017 14:13
7968,Chicken Stew,11-03-2017 14:13
7969,Bread,11-03-2017 14:16
7970,Soup,11-03-2017 14:26
7970,Bread,11-03-2017 14:26
7971,Bread,11-03-2017 14:28
7971,Coffee,11-03-2017 14:28
7971,Juice,11-03-2017 14:28
7971,Scone,11-03-2017 14:28
7972,Coffee,11-03-2017 14:30
7972,Toast,11-03-2017 14:30
7972,Scone,11-03-2017 14:30
7973,Bread,11-03-2017 14:34
7974,Bread,11-03-2017 14:38
7974,Bread,11-03-2017 14:38
7974,Cake,11-03-2017 14:38
7975,Brownie,11-03-2017 14:39
7975,Coke,11-03-2017 14:39
7976,Coffee,11-03-2017 14:48
7976,Sandwich,11-03-2017 14:48
7977,Bread,11-03-2017 15:02
7977,Jammie Dodgers,11-03-2017 15:02
7977,Cake,11-03-2017 15:02
7978,Coffee,11-03-2017 15:09
7978,Bread,11-03-2017 15:09
7978,Scone,11-03-2017 15:09
7979,Coffee,11-03-2017 15:11
7979,Coffee,11-03-2017 15:11
7979,Scone,11-03-2017 15:11
7979,Cake,11-03-2017 15:11
7980,Sandwich,11-03-2017 15:12
7980,Coffee,11-03-2017 15:12
7980,Coffee,11-03-2017 15:12
7981,Argentina Night,11-03-2017 15:38
7981,Vegan Feast,11-03-2017 15:38
7982,Coffee,11-03-2017 15:43
7982,Cake,11-03-2017 15:43
7983,Cake,11-03-2017 15:47
7983,Tea,11-03-2017 15:47
7984,Tea,11-03-2017 15:49
7984,Cake,11-03-2017 15:49
7984,Scone,11-03-2017 15:49
7985,Bread,11-03-2017 16:16
7986,Bread,11-03-2017 16:18
7987,Coffee,11-03-2017 16:21
7988,Coffee,11-03-2017 16:27
7988,Cake,11-03-2017 16:27
7989,Coffee,11-03-2017 16:49
7990,Coffee,11-03-2017 17:00
7991,Bread,11-03-2017 17:11
7991,Juice,11-03-2017 17:11
7991,Muffin,11-03-2017 17:11
7991,Cookies,11-03-2017 17:11
7992,The Nomad,11-03-2017 17:13
7992,Duck egg,11-03-2017 17:13
7992,Coffee,11-03-2017 17:13
7992,Coffee,11-03-2017 17:13
7992,Tea,11-03-2017 17:13
7993,Coffee,11-03-2017 17:15
7993,Muffin,11-03-2017 17:15
7994,Hot chocolate,11-03-2017 17:16
7994,Coffee,11-03-2017 17:16
7994,Scone,11-03-2017 17:16
7994,Cake,11-03-2017 17:16
7995,Coffee,12-03-2017 09:32
7995,Pastry,12-03-2017 09:32
7996,Coffee,12-03-2017 09:59
7996,Pastry,12-03-2017 09:59
7997,Scone,12-03-2017 10:12
7997,Bread,12-03-2017 10:12
7998,Bread,12-03-2017 10:17
7999,Coffee,12-03-2017 10:21
7999,Sandwich,12-03-2017 10:21
7999,Brownie,12-03-2017 10:21
8000,Coffee,12-03-2017 10:22
8000,Cake,12-03-2017 10:22
8001,Scone,12-03-2017 10:27
8001,Coffee,12-03-2017 10:27
8001,Coffee,12-03-2017 10:27
8001,Spanish Brunch,12-03-2017 10:27
8002,Coffee,12-03-2017 10:28
8002,Coffee,12-03-2017 10:28
8003,Bread,12-03-2017 11:02
8003,Coffee,12-03-2017 11:02
8004,Coffee,12-03-2017 11:13
8004,Spanish Brunch,12-03-2017 11:13
8005,Spanish Brunch,12-03-2017 11:13
